t,Xi,eta,entropy,dominance,_degenerate,Oh,phi
2026-03-19,7.010120428165461,4.5810594479731375,1.8593339897926362,0.31733183271600135,False,0.9492340817149753,0.17838507606829118
2026-03-20,7.153012511107959,4.6214647885543645,1.7998723469089475,0.32244371892482354,False,0.9685829697299788,0.17303352378624245
2026-03-21,7.009347273508552,4.58048414805001,1.8621047009726333,0.31252954755815987,False,0.9491293895405262,0.16784251807265518
2026-03-22,7.188445342018786,4.596384718442595,1.8550664018374374,0.3373453365157415,False,0.9733808973914018,0.16280724253047552
2026-03-23,7.2644268337573585,4.607114212560036,1.8313978798977186,0.34390231816429945,False,0.9836694826271154,0.15792302525456126
2026-03-24,7.314440540812118,4.62684858341836,1.7879723692959675,0.34543830192370006,False,0.9904417935703826,0.15318533449692442
2026-03-25,7.29467891438772,4.629116232654413,1.7827647029325682,0.3447039031740779,False,0.9877658895678224,0.14858977446201668
2026-03-26,7.380391683271942,4.635833175185539,1.7888455452480936,0.3569558521904343,False,0.9993721782609759,0.14413208122815618
2026-03-27,7.182425329749892,4.612378467688513,1.8114962646457233,0.3276768800160277,False,0.9725657329621265,0.1398081187913115
2026-03-28,7.081202694718271,4.607639139579971,1.816249430492164,0.31343868582896584,False,0.9588592672890173,0.13561387522757215
2026-03-29,7.22299579334576,4.634364113604591,1.776646112305278,0.32843245126943604,False,0.9780593428295753,0.131545458970745
2026-03-30,7.342417780269279,4.65109522911426,1.74527311948075,0.3389456996112059,False,0.9942301663204908,0.12759909520162263
2026-03-31,7.390694974882999,4.66406985333451,1.712742399275476,0.3423069703794668,False,1.0007673376810293,0.12383250936005628
2026-04-01,7.195648859756799,4.644268207322899,1.7486849017731996,0.31933279153077077,False,0.9743563192283344,0.12011753407925459
2026-04-02,7.195073218048056,4.655260455262436,1.734292470548493,0.3116683633772333,False,0.9742783721039739,0.11651400805687695
2026-04-03,7.437628920003107,4.67004729770013,1.7188573041642676,0.3451694464170493,False,1.0071226208396962,0.11358839748234634
