date,fr_median,fr_mean,fr_std,or_median,or_mean,or_std,fr_or_corr,mean_overlap,n_edges
2008-01-17,2.0,1.9787234042553192,3.34211909907935,0.5,0.4856382978723405,0.1765924079400485,0.951234574933067,0.40889866634547484,47
2008-01-18,2.0,2.148936170212766,3.4701077511276783,0.4603174603174607,0.4779213103681189,0.19249293681681734,0.9618424497879408,0.41600208302335967,47
2008-01-22,2.0,1.3191489361702127,3.9308186737501805,0.44444444444444475,0.46676798378926043,0.18327666206132415,0.9675855683982707,0.38570731868604197,47
2008-01-23,1.0,1.5208333333333333,3.645714283770588,0.5,0.4873181216931218,0.18205317396362594,0.9669116210698872,0.3899095117845118,48
2008-01-24,2.0,1.75,3.843284185866735,0.5,0.49892526455026465,0.19082895846564102,0.9764434347929484,0.40213628963628967,48
2008-01-25,1.0,1.5208333333333333,3.856755887040587,0.5,0.48590443121693133,0.1896564389651733,0.9745201749739452,0.391790848040848,48
2008-01-28,1.0,1.297872340425532,3.488064107459263,0.4920634920634923,0.4713356973995272,0.17240956503355304,0.9397425049412367,0.3794065272788676,47
2008-01-29,1.0,1.6666666666666667,3.681787005729087,0.4444444444444447,0.4915674603174604,0.18365433664947964,0.960486392440665,0.39572244884744884,48
2008-01-30,1.0,1.75,3.4247870980057527,0.44444444444444464,0.49446924603174613,0.1844679647219917,0.9710813746809607,0.39749579124579126,48
2008-01-31,1.0,1.6170212765957446,3.75614782008853,0.44444444444444464,0.4923927727119216,0.1897894669208643,0.9487264421153783,0.39572437019245527,47
2008-02-01,1.0,1.4680851063829787,3.469324931758137,0.44444444444444464,0.4907463694697737,0.17672758348412584,0.9403935160610528,0.3903862095351457,47
2008-02-04,2.0,1.6170212765957446,3.007460167503765,0.5,0.48510638297872344,0.14993232497743827,0.9622893786312288,0.39425798787500915,47
2008-02-05,2.0,1.7234042553191489,3.0366704026696705,0.5,0.4873860182370821,0.15460094627291154,0.9567230503157005,0.3983744387999707,47
2008-02-06,3.0,2.0,3.148792406148947,0.5,0.5084346504559271,0.16423024293431937,0.8996094298894818,0.41479973926782426,47
2008-02-07,0.0,0.7391304347826086,3.2666615228281457,0.44444444444444464,0.46041235334713604,0.16630434804983002,0.9631477789311695,0.3574389378737205,46
2008-02-08,1.0,0.4,3.2207659544483103,0.4285714285714286,0.44074074074074066,0.15913763835079145,0.9512612896452807,0.33979884313217645,45
2008-02-11,1.5,1.5434782608695652,3.2215748359211607,0.5,0.47719116632160125,0.15918279448432537,0.9560254282977612,0.3919715550150333,46
2008-02-12,1.5,1.5434782608695652,2.8945715440182944,0.5,0.48187543133195315,0.15433800074977938,0.9492713810100426,0.38869717239282453,46
2008-02-13,1.0,1.3555555555555556,2.9751231948763666,0.4999999999999999,0.46511463844797185,0.1627213134444776,0.9477483476906577,0.38026288526288526,45
2008-02-14,1.0,1.4565217391304348,3.0267396847255674,0.5,0.4763285024154589,0.16017630174816308,0.9496974840551933,0.38670098017924104,46
2008-02-15,1.0,0.6888888888888889,2.731074043686616,0.5,0.4581746031746032,0.13746329081835393,0.9313071345941,0.34994684328017656,45
2008-02-19,2.0,1.6222222222222222,2.7267309600316385,0.4444444444444444,0.4615608465608467,0.1552117687216013,0.9435640445922525,0.3949761966428633,45
2008-02-20,2.0,1.9777777777777779,2.7283604265719643,0.5,0.46120811287477953,0.16534719902677034,0.9415653003136395,0.4131957548624216,45
2008-02-21,1.0,1.0,2.570738347668606,0.4444444444444447,0.4653899240855763,0.13403205528484188,0.9408489067727956,0.3616157393331306,46
2008-02-22,2.0,1.5319148936170213,3.0586540206909345,0.48611111111111116,0.4883232016210741,0.159132105584707,0.948234510886551,0.3888379941571431,47
2008-02-25,2.0,1.446808510638298,2.9085970196825643,0.5,0.4769672407970282,0.14544719865275865,0.9598520225139935,0.38466746019937503,47
2008-02-26,2.0,1.6222222222222222,3.042578503607965,0.5,0.4679188712522046,0.16998104806192144,0.9409622446097936,0.3902982202982202,45
2008-02-27,2.0,1.7826086956521738,3.2431402085167855,0.5,0.4838164251207729,0.1594126956176836,0.9221560264889346,0.39843797506840983,46
2008-02-28,2.0,2.111111111111111,3.4073268911582106,0.5,0.47911816578483246,0.20687066605344803,0.9537609250558053,0.41864530531197186,45
2008-02-29,2.0,2.130434782608696,3.3725792971125093,0.5,0.4785714285714287,0.19593812289482931,0.9521653532665544,0.4181188980102023,46
2008-03-03,2.0,1.9782608695652173,3.448308535794619,0.513888888888889,0.49249482401656325,0.19017428530574618,0.9410600829583142,0.4083640996684475,46
2008-03-04,2.0,1.826086956521739,3.552735307668108,0.5069444444444444,0.48965665976535566,0.1925505363338574,0.9636699239576796,0.4,46
2008-03-05,2.0,1.851063829787234,3.3388666914328584,0.5138888888888888,0.49240121580547125,0.17216610694784146,0.9594848109987577,0.4056922982454897,47
2008-03-06,2.0,1.851063829787234,3.3388666914328584,0.513888888888889,0.4924012158054712,0.17216610694784143,0.9615410846206829,0.40569229824548964,47
2008-03-07,2.0,2.0425531914893615,3.2938204346444424,0.5,0.4934566024991558,0.17737176054804252,0.9660278428555892,0.4147050939604132,47
2008-03-10,2.0,2.0425531914893615,3.241732179524769,0.5,0.4990037149611619,0.17048871142953345,0.9597156408304737,0.4145298554873023,47
2008-03-11,2.5,2.3958333333333335,3.5982610576344913,0.5257936507936508,0.5097139550264551,0.18762450006987796,0.9606238248003574,0.43020058645058645,48
2008-03-12,2.0,1.7659574468085106,3.6038558898470083,0.4920634920634923,0.48677811550151995,0.18939255221744045,0.9770693672398064,0.40053681543043246,47
